time,logger,level,message,exception
2013-01-04 23:10:50.5928,Raven.Database.Server.HttpServer,Debug,"Request #1,388: POST    -    18 ms - <default>  - 200 - /bulk_docs",
2013-01-04 23:10:50.6123,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/6913
",
2013-01-04 23:10:50.6123,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/6913 result in index Auto/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/6913
	Email I-: jimmy@codalicio.us
",
2013-01-04 23:10:50.6621,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:10:50.6953,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Auto/RegistrationDocuments/ByEmail,
2013-01-04 23:10:50.6953,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 23:10:50.6621,Raven.Database.Server.HttpServer,Debug,"Request #1,389: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:10:50.6953,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 904 because: WORK BY IndexingExecuter,
2013-01-04 23:10:50.6953,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 904, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:10:50.7236,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 904, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:10:50.8436,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 23:10:50.8436,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/6913' was found,
2013-01-04 23:10:50.8436,Raven.Database.Server.HttpServer,Debug,"Request #1,390: GET     -     6 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None",
2013-01-04 23:10:50.8436,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 5 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 23:10:51.0808,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:10:51.0808,Raven.Database.Server.HttpServer,Debug,"Request #1,391: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:10:51.0808,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 23:10:51.0808,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/6913' was found,
2013-01-04 23:10:51.0808,Raven.Database.Server.HttpServer,Debug,"Request #1,392: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None",
2013-01-04 23:10:51.0808,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 1 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 23:10:51.0994,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/6913 and etag ,
2013-01-04 23:10:51.0994,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6913' was deleted,
2013-01-04 23:10:51.0994,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 905 because: DEL RegistrationDocuments/6913,
2013-01-04 23:10:51.0994,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0032265,
2013-01-04 23:10:51.0994,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Auto/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/6913",
2013-01-04 23:10:51.0994,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6913' was not found,
2013-01-04 23:10:51.0994,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/6913) from Auto/RegistrationDocuments/ByEmail,
2013-01-04 23:10:51.0994,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 905, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:10:51.1326,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/6913",
2013-01-04 23:10:51.1326,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6913' was not found,
2013-01-04 23:10:51.1326,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/6913) from Raven/DocumentsByEntityName,
2013-01-04 23:10:51.0994,Raven.Database.Server.HttpServer,Debug,"Request #1,393: POST    -     8 ms - <default>  - 200 - /bulk_docs",
2013-01-04 23:10:51.1326,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/6913
",
2013-01-04 23:10:51.1404,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 906 because: WORK BY IndexingExecuter,
2013-01-04 23:10:51.1404,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 906, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:10:51.1404,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 906, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:10:54.7701,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:10:54.7701,Raven.Database.Server.HttpServer,Debug,"Request #1,394: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:10:54.7701,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:[[NULL_VALUE]],
2013-01-04 23:10:54.7701,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/6497' was found,
2013-01-04 23:10:54.7701,Raven.Database.Server.HttpServer,Debug,"Request #1,395: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253A%255B%255BNULL_VALUE%255D%255D&start=0&pageSize=1&aggregation=None",
2013-01-04 23:10:54.7701,Raven.Database.Server.HttpServer,Debug,"	Query: Email:[[NULL_VALUE]]
	Time: 3 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 23:11:00.5520,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:11:00.5520,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:[[NULL_VALUE]],
2013-01-04 23:11:00.5520,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/6497' was found,
2013-01-04 23:11:00.5520,Raven.Database.Server.HttpServer,Debug,"Request #1,396: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:11:00.5520,Raven.Database.Server.HttpServer,Debug,"Request #1,397: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253A%255B%255BNULL_VALUE%255D%255D&start=0&pageSize=1&aggregation=None",
2013-01-04 23:11:00.5627,Raven.Database.Server.HttpServer,Debug,"	Query: Email:[[NULL_VALUE]]
	Time: 1 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 23:11:10.0886,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/6497 and etag ,
2013-01-04 23:11:10.0886,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6497' was deleted,
2013-01-04 23:11:10.0886,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 907 because: DEL RegistrationDocuments/6497,
2013-01-04 23:11:10.0886,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0009271,
2013-01-04 23:11:10.0886,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Auto/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/6497",
2013-01-04 23:11:10.0886,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6497' was not found,
2013-01-04 23:11:10.0886,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/6497) from Auto/RegistrationDocuments/ByEmail,
2013-01-04 23:11:10.0886,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 907, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:10.0886,Raven.Database.Server.HttpServer,Debug,"Request #1,398: POST    -     1 ms - <default>  - 200 - /bulk_docs",
2013-01-04 23:11:10.1062,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/6497
",
2013-01-04 23:11:10.1130,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/6497",
2013-01-04 23:11:10.1130,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6497' was not found,
2013-01-04 23:11:10.1130,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/6497) from Raven/DocumentsByEntityName,
2013-01-04 23:11:10.1580,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 908 because: WORK BY IndexingExecuter,
2013-01-04 23:11:10.1580,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 908, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:11:10.1706,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 908, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:10.1706,Raven.Database.Server.HttpServer,Debug,"Request #1,399: GET     -    58 ms - <default>  - 200 - /stats?noCache=1255525874",
2013-01-04 23:11:14.4357,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:11:14.4367,Raven.Database.Server.HttpServer,Debug,"Request #1,400: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:11:14.4367,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:[[NULL_VALUE]],
2013-01-04 23:11:14.4367,Raven.Database.Server.HttpServer,Debug,"Request #1,401: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253A%255B%255BNULL_VALUE%255D%255D&start=0&pageSize=1&aggregation=None",
2013-01-04 23:11:14.4367,Raven.Database.Server.HttpServer,Debug,"	Query: Email:[[NULL_VALUE]]
	Time: 2 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 0 returned out of 0 total.
",
2013-01-04 23:11:14.4367,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:11:14.4367,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 23:11:14.4367,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 23:11:14.4367,Raven.Database.Server.HttpServer,Debug,"Request #1,402: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:11:14.4367,Raven.Database.Server.HttpServer,Debug,"Request #1,403: GET     -     0 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo",
2013-01-04 23:11:14.4592,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 23:11:14.4592,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 909 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 23:11:14.4592,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-00000000012f,
2013-01-04 23:11:14.4592,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-00000000012e,
2013-01-04 23:11:14.4592,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 909, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:14.4592,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 23:11:14.4592,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 23:11:14.4592,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Auto/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-00000000012f, 1/5/2013 4:11:14 AM",
2013-01-04 23:11:14.4592,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-00000000012f, 1/5/2013 4:11:14 AM",
2013-01-04 23:11:14.4592,Raven.Database.Server.HttpServer,Debug,"Request #1,404: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments",
2013-01-04 23:11:14.4592,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 910 because: WORK BY IndexingExecuter,
2013-01-04 23:11:14.4592,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 910, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:11:14.4592,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 910, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:14.4689,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/6945', update: False, ",
2013-01-04 23:11:14.4689,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/6945 with etag 00000000-0000-0900-0000-000000000130,
2013-01-04 23:11:14.4689,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 911 because: PUT RegistrationDocuments/6945,
2013-01-04 23:11:14.4689,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0009514,
2013-01-04 23:11:14.4689,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-00000000012f,
2013-01-04 23:11:14.4689,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 911, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:14.4689,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 23:11:14.4689,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Auto/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0900-0000-00000000012f",
2013-01-04 23:11:14.4689,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0900-0000-00000000012f",
2013-01-04 23:11:14.4689,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Auto/RegistrationDocuments/ByEmail. (RegistrationDocuments/6945),
2013-01-04 23:11:14.4689,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/6945 result in index Auto/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/6945
	Email I-: NULL_VALUE
",
2013-01-04 23:11:14.4689,Raven.Database.Server.HttpServer,Debug,"Request #1,405: POST    -     2 ms - <default>  - 200 - /bulk_docs",
2013-01-04 23:11:14.4689,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/6945
",
2013-01-04 23:11:14.4689,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/6945),
2013-01-04 23:11:14.4689,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/6945 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/6945
	Tag I-: RegistrationDocuments
	LastModified I-: 20130105041114468
",
2013-01-04 23:11:14.5206,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Auto/RegistrationDocuments/ByEmail,
2013-01-04 23:11:14.5363,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 23:11:14.5363,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 912 because: WORK BY IndexingExecuter,
2013-01-04 23:11:14.5363,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 912, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:14.5363,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 912, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:11:35.5742,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:11:35.5742,Raven.Database.Server.HttpServer,Debug,"Request #1,406: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:11:35.5858,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 23:11:35.5858,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 23:11:35.5858,Raven.Database.Server.HttpServer,Debug,"Request #1,407: GET     -     0 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo",
2013-01-04 23:11:35.7849,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 23:11:35.7849,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 913 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 23:11:35.7849,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-000000000131,
2013-01-04 23:11:35.7849,Raven.Database.Server.HttpServer,Debug,"Request #1,408: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments",
2013-01-04 23:11:35.7849,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000130,
2013-01-04 23:11:35.7849,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 23:11:35.7849,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 23:11:35.7849,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Auto/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000131, 1/5/2013 4:11:35 AM",
2013-01-04 23:11:35.7849,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000131, 1/5/2013 4:11:35 AM",
2013-01-04 23:11:35.7849,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 913, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:35.7849,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 914 because: WORK BY IndexingExecuter,
2013-01-04 23:11:35.7849,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 914, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:11:35.7849,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 914, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:35.9733,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/6977', update: False, ",
2013-01-04 23:11:35.9733,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/6977 with etag 00000000-0000-0900-0000-000000000132,
2013-01-04 23:11:35.9733,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 915 because: PUT RegistrationDocuments/6977,
2013-01-04 23:11:35.9733,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0011487,
2013-01-04 23:11:35.9733,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000131,
2013-01-04 23:11:35.9733,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 23:11:35.9733,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Auto/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0900-0000-000000000131",
2013-01-04 23:11:35.9733,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0900-0000-000000000131",
2013-01-04 23:11:35.9733,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Auto/RegistrationDocuments/ByEmail. (RegistrationDocuments/6977),
2013-01-04 23:11:35.9733,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/6977 result in index Auto/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/6977
	Email I-: jimmy@codalicio.us
",
2013-01-04 23:11:35.9733,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 915, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:35.9733,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/6977),
2013-01-04 23:11:35.9733,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/6977 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/6977
	Tag I-: RegistrationDocuments
	LastModified I-: 20130105041135973
",
2013-01-04 23:11:35.9733,Raven.Database.Server.HttpServer,Debug,"Request #1,409: POST    -     3 ms - <default>  - 200 - /bulk_docs",
2013-01-04 23:11:35.9870,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/6977
",
2013-01-04 23:11:36.0143,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:11:36.0143,Raven.Database.Server.HttpServer,Debug,"Request #1,410: GET     -     2 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:11:36.0338,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 23:11:36.0826,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Auto/RegistrationDocuments/ByEmail,
2013-01-04 23:11:36.0826,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 916 because: WORK BY IndexingExecuter,
2013-01-04 23:11:36.0826,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 916, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:36.0826,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 916, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:11:36.1139,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 23:11:36.1139,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/6977' was found,
2013-01-04 23:11:36.1139,Raven.Database.Server.HttpServer,Debug,"Request #1,411: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None",
2013-01-04 23:11:36.1139,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 2 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 23:11:36.2642,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 23:11:36.2642,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/6977' was found,
2013-01-04 23:11:36.2642,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/6977 and etag ,
2013-01-04 23:11:36.2642,Raven.Database.Server.HttpServer,Debug,"Request #1,412: GET     -    10 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None",
2013-01-04 23:11:36.2642,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6977' was deleted,
2013-01-04 23:11:36.2798,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 917 because: DEL RegistrationDocuments/6977,
2013-01-04 23:11:36.2798,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0040996,
2013-01-04 23:11:36.2798,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Auto/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/6977",
2013-01-04 23:11:36.2798,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6977' was not found,
2013-01-04 23:11:36.2798,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/6977) from Auto/RegistrationDocuments/ByEmail,
2013-01-04 23:11:36.2798,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 917, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:36.2642,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 5 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 23:11:36.2964,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:11:36.2964,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/6977",
2013-01-04 23:11:36.2964,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6977' was not found,
2013-01-04 23:11:36.2964,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/6977) from Raven/DocumentsByEntityName,
2013-01-04 23:11:36.2964,Raven.Database.Server.HttpServer,Debug,"Request #1,414: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:11:36.2798,Raven.Database.Server.HttpServer,Debug,"Request #1,413: POST    -     7 ms - <default>  - 200 - /bulk_docs",
